구분,기관명,지점명,본점/지점구분,상위기관_주무부처_지자체,기관유형,상세주소,대표전화,콜센터,FAX,이메일,홈페이지,기관장명
중앙/지방(기관리스트),한국보건의료인국가시험원,한국보건의료인국가시험원 제주시험센터,지점,보건복지부,기타공공기관,제주특별자치도 제주시 한라대학로 38 (노형동) 한국보건의료인국가시험원 제주시험센터(제주 한라대 하이테크센터 지하1층),1544-4244,-,-,-,-,-
중앙/지방(기관리스트),한국보훈복지의료공단,한국보훈복지의료공단,본점,국가보훈부,준정부기관(위탁집행형),강원도 원주시 혁신로 40 (반곡동) 한국보훈복지의료공단,033-749-3600,-,033-749-3601,leegb@bohun.or.kr,-,-
중앙/지방(기관리스트),한국보훈복지의료공단,한국보훈복지의료공단 광주보훈병원,지점,국가보훈부,준정부기관(위탁집행형),광주광역시 광산구 첨단월봉로 99(산월동) 광주보훈병원,062-602-6114,-,062-602-6980,-,-,-
중앙/지방(기관리스트),한국보훈복지의료공단,한국보훈복지의료공단 광주보훈요양원,지점,국가보훈부,준정부기관(위탁집행형),광주광역시 광산구 첨단월봉로 99(산월동) 광주보훈요양원,062-602-5800,-,062-974-5849,-,-,-
중앙/지방(기관리스트),한국보훈복지의료공단,한국보훈복지의료공단 김해보훈요양원,지점,국가보훈부,준정부기관(위탁집행형),경상남도 김해시 진영읍 하계로 127 김해보훈요양원,055-340-8585,-,-,-,-,-
중앙/지방(기관리스트),한국보훈복지의료공단,한국보훈복지의료공단 남양주보훈요양원,지점,국가보훈부,준정부기관(위탁집행형),경기도 남양주시 덕송2로 71(별내동) 남양주보훈요양원,031-579-7000,-,031-579-7070,-,-,-
중앙/지방(기관리스트),한국보훈복지의료공단,한국보훈복지의료공단 대구보훈병원,지점,국가보훈부,준정부기관(위탁집행형),대구광역시 달서구 월곡로 60(도원동) 대구보훈병원,053-630-7000,-,053-630-7089,-,-,-
중앙/지방(기관리스트),한국보훈복지의료공단,한국보훈복지의료공단 대구보훈요양원,지점,국가보훈부,준정부기관(위탁집행형),대구광역시 달성군 하빈면 하산길 123-23 대구보훈요양원,053-606-3000,-,053-593-2523,-,-,-
중앙/지방(기관리스트),한국보훈복지의료공단,한국보훈복지의료공단 대전보훈병원,지점,국가보훈부,준정부기관(위탁집행형),대전광역시 유성구 유성대로935번길 16(죽동) 대전보훈요양원,042-939-0114,-,042-934-4401,-,-,-
중앙/지방(기관리스트),한국보훈복지의료공단,한국보훈복지의료공단 대전보훈요양원,지점,국가보훈부,준정부기관(위탁집행형),대전광역시 유성구 유성대로935번길 16(죽동) 대전보훈요양원,042-829-3000,-,042-829-3070,-,-,-
중앙/지방(기관리스트),한국보훈복지의료공단,한국보훈복지의료공단 보훈교육연구원,지점,국가보훈부,준정부기관(위탁집행형),경기도 수원시 장안구 광교산로 69(영화동) 보훈교육연구원,031-244-8191,-,031-248-3145,-,-,-
중앙/지방(기관리스트),한국보훈복지의료공단,한국보훈복지의료공단 보훈원,지점,국가보훈부,준정부기관(위탁집행형),경기도 수원시 장안구 광교산로 97(하광교동) 보훈원,031-242-0552,-,031-250-1561,-,-,-
중앙/지방(기관리스트),한국보훈복지의료공단,한국보훈복지의료공단 보훈재활체육센터,지점,국가보훈부,준정부기관(위탁집행형),경기도 수원시 장안구 광교산로 71(하광교동) 보훈재활체육센터,031-259-0900,-,031-245-3788,-,-,-
중앙/지방(기관리스트),한국보훈복지의료공단,한국보훈복지의료공단 보훈휴양원,지점,국가보훈부,준정부기관(위탁집행형),충청북도 충주시 중앙탑면 수룡봉황길 553-17 충주보훈휴양원,043-854-2121,-,043-855-7329,-,-,-
중앙/지방(기관리스트),한국보훈복지의료공단,한국보훈복지의료공단 부산보훈병원,지점,국가보훈부,준정부기관(위탁집행형),부산광역시 사상구 백양대로 420(주례동) 부산보훈병원,051-601-6000,-,051-601-6079,-,-,-
중앙/지방(기관리스트),한국보훈복지의료공단,한국보훈복지의료공단 수원보훈요양원,지점,국가보훈부,준정부기관(위탁집행형),경기도 수원시 장안구 광교산로 95(하광교동) 수원보훈요양원,031-240-9000,-,031-244-9091,-,-,-
중앙/지방(기관리스트),한국보훈복지의료공단,한국보훈복지의료공단 원주보훈요양원,지점,국가보훈부,준정부기관(위탁집행형),강원도 원주시 혁신로 249 (반곡동) 1층,033-769-2000,-,032-769-2081,-,-,-
중앙/지방(기관리스트),한국보훈복지의료공단,한국보훈복지의료공단 인천보훈병원,지점,국가보훈부,준정부기관(위탁집행형),인천광역시 미추홀구 인주대로 138(용현동) 인천보훈병원,032-363-9800,-,032-363-9779,-,-,-
중앙/지방(기관리스트),한국보훈복지의료공단,한국보훈복지의료공단 중앙보훈병원,지점,국가보훈부,준정부기관(위탁집행형),서울특별시 강동구 진황도로61길 53(둔촌동) 중앙보훈병원,02-2225-1114,-,02-2225-1652,-,-,-
중앙/지방(기관리스트),한국부동산원,한국감정원 강릉지사,지점,국토교통부,공기업(준시장형),강원도 강릉시 경강로 2071 (임당동) 하나금융투자빌딩 2층,033-642-8461,-,033-643-4735,-,-,-
중앙/지방(기관리스트),한국부동산원,한국감정원 경기남부지사,지점,국토교통부,공기업(준시장형),경기도 수원시 팔달구 경수대로 438 (인계동) 현대하이엘 2층,031-211-5471,-,031-211-5478,-,-,-
중앙/지방(기관리스트),한국부동산원,한국감정원 경기동부지사,지점,국토교통부,공기업(준시장형),경기도 성남시 분당구 야탑로81번길 16 (야탑동) KEB하나은행 야탑역지점 5층,031-781-1811,-,031-781-1816,-,-,-
중앙/지방(기관리스트),한국부동산원,한국감정원 경기북부지사,지점,국토교통부,공기업(준시장형),경기도 의정부시 시민로 58 (의정부동) 우리은행 의정부지점 3층,031-876-5501,-,031-876-5505,-,-,-
중앙/지방(기관리스트),한국부동산원,한국감정원 경기서부지사,지점,국토교통부,공기업(준시장형),경기도 고양시 일산동구 중앙로 1187 (장항동) 흥국생명빌딩 5층,031-925-1472,-,031-925-6348,-,-,-
중앙/지방(기관리스트),한국부동산원,한국감정원 경기중부지사,지점,국토교통부,공기업(준시장형),경기도 안양시 동안구 평촌대로212번길 55 (관양동) 대고빌딩 8층,031-436-8900,-,031-436-8905,-,-,-
중앙/지방(기관리스트),한국부동산원,한국감정원 광주지사,지점,국토교통부,공기업(준시장형),광주광역시 서구 시청로 84 (치평동) 한국감정원광주사옥 3층,062-953-1300,-,062-953-1133,-,-,-
중앙/지방(기관리스트),한국부동산원,한국감정원 군산지사,지점,국토교통부,공기업(준시장형),전라북도 군산시 대학로 35 (중앙로1가) 군산교보빌딩 8층,063-443-2141,-,063-443-2144,-,-,-
중앙/지방(기관리스트),한국부동산원,한국감정원 대구지사,지점,국토교통부,공기업(준시장형),대구광역시 동구 동대구로 441 (신천동) 영남타워 15층,053-754-7642,-,053-742-6110,-,-,-
중앙/지방(기관리스트),한국부동산원,한국감정원 대전지사,지점,국토교통부,공기업(준시장형),대전광역시 서구 한밭대로 809 (둔산동) 사학연금 둔산회관 18층,042-254-1174,-,042-254-7121,-,-,-
중앙/지방(기관리스트),한국부동산원,한국감정원 동남권본부,지점,국토교통부,공기업(준시장형),부산광역시 동구 중앙대로 314 (초량동) 한국감정원 빌딩 5층,051-469-9474,-,051-469-9476,-,-,-
중앙/지방(기관리스트),한국부동산원,한국감정원 부산동부지사,지점,국토교통부,공기업(준시장형),부산광역시 동구 중앙대로 314 (초량동) 한국감정원 빌딩 12층,051-462-0401,-,051-465-0964,-,-,-
중앙/지방(기관리스트),한국부동산원,한국감정원 부산서부지사,지점,국토교통부,공기업(준시장형),부산광역시 사상구 사상로181번길 10 (괘법동) 하이에어코리아(주)빌딩 3층,051-315-6151,-,051-315-6185,-,-,-
중앙/지방(기관리스트),한국부동산원,한국감정원 서남권본부,지점,국토교통부,공기업(준시장형),대전광역시 서구 한밭대로 809 (둔산동) 사학연금 둔산회관 20층,042-482-1174,-,042-482-1196,-,-,-
중앙/지방(기관리스트),한국부동산원,한국감정원 서울강남지사,지점,국토교통부,공기업(준시장형),서울특별시 서초구 서운로 3 (서초동) 한국감정원 6층,02-550-9000,-,02-550-9025,-,-,-
중앙/지방(기관리스트),한국부동산원,한국감정원 서울남부지사,지점,국토교통부,공기업(준시장형),서울특별시 영등포구 영중로 61 (영등포동6가) 극동빌딩 7층,02-2634-9231,-,02-2676-7550,-,-,-
중앙/지방(기관리스트),한국부동산원,한국감정원 서울동부지사,지점,국토교통부,공기업(준시장형),서울특별시 성동구 천호대로 432 (용답동) 금풍빌딩 6층,02-2216-6811,-,02-2216-5020,-,-,-
중앙/지방(기관리스트),한국부동산원,한국감정원 서울중부지사,지점,국토교통부,공기업(준시장형),서울특별시 중구 남대문로 117 (다동) 동아빌딩 8층,02-735-7141,-,02-738-2030,-,-,-
중앙/지방(기관리스트),한국부동산원,한국감정원 수도권본부,지점,국토교통부,공기업(준시장형),서울특별시 서초구 서운로 3 (서초동) 한국감정원 7층,02-550-9090,-,02-550-9099,-,-,-
중앙/지방(기관리스트),한국부동산원,한국감정원 순천지사,지점,국토교통부,공기업(준시장형),전라남도 순천시 이수로 296 (연향동) 청우빌딩 9층,061-742-9051,-,061-742-9055,-,-,-
중앙/지방(기관리스트),한국부동산원,한국감정원 안동지사,지점,국토교통부,공기업(준시장형),경상북도 안동시 경동로 568 (당북동) 에이비엘생명빌딩 5층,054-854-4875,-,054-852-8374,-,-,-
중앙/지방(기관리스트),한국부동산원,한국감정원 울산지사,지점,국토교통부,공기업(준시장형),울산광역시 남구 북부순환도로 17 (무거동) 남운프라자 901호,052-224-1651,-,052-224-1650,-,-,-
중앙/지방(기관리스트),한국부동산원,한국감정원 인천지사,지점,국토교통부,공기업(준시장형),인천광역시 남동구 논현로46번길 23 (논현동) 한국토지주택공사 인천지역본부 8층,032-437-6771,-,032-437-6779,-,-,-
중앙/지방(기관리스트),한국부동산원,한국감정원 전주지사,지점,국토교통부,공기업(준시장형),전라북도 전주시 덕진구 백제대로 566 (금암동) 전북은행본점빌딩 16층,063-251-2201,-,063-251-2206,-,-,-
중앙/지방(기관리스트),한국부동산원,한국감정원 제주지사,지점,국토교통부,공기업(준시장형),제주특별자치도 제주시 연삼로 473 (이도이동) 경제통상진흥원 5층,064-722-6872,-,064-752-6330,-,-,-
중앙/지방(기관리스트),한국부동산원,한국감정원 진주지사,지점,국토교통부,공기업(준시장형),경상남도 진주시 진주대로 884 (칠암동) 교보빌딩 8층,055-758-8240,-,055-755-8099,-,-,-
중앙/지방(기관리스트),한국부동산원,한국감정원 창원지사,지점,국토교통부,공기업(준시장형),경상남도 창원시 성산구 상남로 25 (상남동) 한국산업은행 창원지점 3층,055-274-0992,-,055-263-0993,-,-,-
중앙/지방(기관리스트),한국부동산원,한국감정원 천안지사,지점,국토교통부,공기업(준시장형),충청남도 천안시 동남구 충절로 138 (원성동) 교보빌딩 2층,041-565-5311,-,041-561-4421,-,-,-
중앙/지방(기관리스트),한국부동산원,한국감정원 청주지사,지점,국토교통부,공기업(준시장형),충청북도 청주시 청원구 새터로 34 (내덕동) KTG 4층,043-258-1174,-,043-258-2545,-,-,-
중앙/지방(기관리스트),한국부동산원,한국감정원 춘천지사,지점,국토교통부,공기업(준시장형),강원도 춘천시 중앙로 16 (요선동) 무림빌딩 7층,033-251-2300,-,033-255-1959,-,-,-
중앙/지방(기관리스트),한국부동산원,한국감정원 충주지사,지점,국토교통부,공기업(준시장형),충청북도 충주시 으뜸로 31 (금릉동) 충주상공회의소 4층,043-842-4401,-,043-845-2436,-,-,-
중앙/지방(기관리스트),한국부동산원,한국감정원 포항지사,지점,국토교통부,공기업(준시장형),경상북도 포항시 북구 중앙로 201 (죽도동) 한화생명빌딩 8층,054-274-3112,-,054-282-8664,-,-,-
중앙/지방(기관리스트),한국부동산원,한국감정원 홍성지사,지점,국토교통부,공기업(준시장형),충청남도 홍성군 홍북읍 청사로 158 센트럴타워 4층,041-634-5141,-,041-634-5145,-,-,-
중앙/지방(기관리스트),한국부동산원,한국부동산원,본점,국토교통부,공기업(준시장형),대구광역시 동구 이노밸리로 291(신서동) 한국부동산원,053-663-8000,1644-2828,-,-,-,-
중앙/지방(기관리스트),한국사학진흥재단,한국사학진흥재단,본점,교육부,기타공공기관,대구광역시 동구 혁신대로 345 (신서동) 한국사학진흥재단,053-770-2500,-,-,leecr@kasfo.or.kr,-,-
중앙/지방(기관리스트),한국사회보장정보원,한국사회보장정보원,본점,보건복지부,준정부기관(위탁집행형),서울특별시 광진구 능동로 400(중곡동) 한국사회보장정보원,1566-3232,1566-3232,02-6360-6360,-,-,-
중앙/지방(기관리스트),한국사회복지협의회,한국사회복지협의회,본점,보건복지부,기타공공기관,서울특별시 마포구 만리재로 14 (공덕동) 한국사회복지회관 5층(공덕동 456),02-2077-3908,-,02-2077-5643,kncsw1@ssnkorea.or.kr,-,-
중앙/지방(기관리스트),한국사회복지협의회,한국사회복지협의회 세종중앙물류센터,지점,보건복지부,기타공공기관,nan,044-867-1376,-,044-867-1583,-,-,-
중앙/지방(기관리스트),한국사회적기업진흥원,한국사회적기업진흥원,본점,고용노동부,기타공공기관,"경기도 성남시 수정구 수정로 157 (태평동) MG성남수정새마을금고 6,7,8층",031-697-7700,-,031-697-7889,kosea@ikosea.or.kr,-,-
중앙/지방(기관리스트),한국산림복지진흥원,한국산림복지진흥원,본점,산림청,준정부기관(위탁집행형),대전광역시 서구 둔산북로 121 (둔산동) 2층 한국산림복지진흥원,042-719-4000,-,042-719-4019,info@fowi.or.kr,-,-
중앙/지방(기관리스트),한국산림복지진흥원,한국산림복지진흥원 국립대관령치유의숲,지점,산림청,준정부기관(위탁집행형),강원도 강릉시 성산면 대관령옛길 127-42 국립대관령치유의숲,033-642-8652,-,033-645-8651,cw5658@fowi.or.kr,-,-
중앙/지방(기관리스트),한국산림복지진흥원,한국산림복지진흥원 국립대운산치유의숲,지점,산림청,준정부기관(위탁집행형),울산광역시 울주군 온양읍 대운상대길 225-92 국립대운산치유의숲,052-255-9800,-,052-255-9829,rim3326@fowi.or.kr,-,-
중앙/지방(기관리스트),한국산림복지진흥원,한국산림복지진흥원 국립산림치유원,지점,산림청,준정부기관(위탁집행형),경상북도 영주시 봉현면 테라피로 209 국립산림치유원,054-639-3400,-,054-639-3680,daslim@fowi.or.kr,-,-
중앙/지방(기관리스트),한국산림복지진흥원,한국산림복지진흥원 국립양평치유의숲,지점,산림청,준정부기관(위탁집행형),경기도 양평군 양동면 황거길 262-10 국립양평치유의숲,031-8079-7941,-,031-8079-7940,npaek@fowi.or.kr,-,-
중앙/지방(기관리스트),한국산림복지진흥원,한국산림복지진흥원 국립장성숲체원,지점,산림청,준정부기관(위탁집행형),전라남도 장성군 북이면 방장로 353 국립장성숲체원,061-399-1800,-,061-392-4275,msy9143@fowi.or.kr,-,-
중앙/지방(기관리스트),한국산림복지진흥원,한국산림복지진흥원 국립청도숲체원,지점,산림청,준정부기관(위탁집행형),nan,054-370-8500,-,054-371-7050,yooaran@fowi.or.kr,-,-
중앙/지방(기관리스트),한국산림복지진흥원,한국산림복지진흥원 국립칠곡숲체원,지점,산림청,준정부기관(위탁집행형),경상북도 칠곡군 석적읍 유학로 532 국립칠곡숲체원,054-977-8773,-,054-977-8775,cgforestedu@fowi.or.kr,-,-
중앙/지방(기관리스트),한국산림복지진흥원,한국산림복지진흥원 국립하늘숲추모원,지점,산림청,준정부기관(위탁집행형),경기도 양평군 양동면 양서동로 372 국립하늘숲추모원,031-775-6637,-,031-775-6639,cij@fowi.or.kr,-,-
중앙/지방(기관리스트),한국산림복지진흥원,한국산림복지진흥원 국립횡성숲체원,지점,산림청,준정부기관(위탁집행형),강원도 횡성군 둔내면 청태산로 777 국립횡성숲체원,033-340-6300,-,033-340-6401,solch8342@fowi.or.kr,-,-
중앙/지방(기관리스트),한국산림복지진흥원,한국산림복지진흥원 파랑새유아숲체험원,지점,산림청,준정부기관(위탁집행형),세종특별자치시 보듬4로 86 (도담동) 파랑새유아숲체험원(세종리 산 379),042-719-4191,-,-,tree4190@fowi.or.kr,-,-
중앙/지방(기관리스트),한국산업기술기획평가원,한국산업기술기획평가원,본점,산업통상부,준정부기관(위탁집행형),대구광역시 동구 첨단로8길 32 (신서동) 한국산업기술기획평가원,053-718-8114,1544-6633,053-718-8593,-,-,-
중앙/지방(기관리스트),한국산업기술기획평가원,한국산업기술평가관리원 대전 분원,지점,산업통상부,준정부기관(위탁집행형),"대전광역시 서구 문정로48번길 48 (탄방동) 3,4층",042-712-9172,-,-,-,-,-
중앙/지방(기관리스트),한국산업기술기획평가원,한국산업기술평가관리원 서울사무소,지점,산업통상부,준정부기관(위탁집행형),"서울특별시 중구 세종대로 39 (남대문로4가) 4,8층",02-6050-2100,-,-,-,-,-
중앙/지방(기관리스트),한국산업기술시험원,한국산업기술시험원,본점,산업통상부,기타공공기관,경상남도 진주시 충의로 10 (충무공동) 한국산업기술시험원,055-791-3114,-,-,-,-,-
중앙/지방(기관리스트),한국산업기술시험원,한국산업기술시험원 강원분소,지점,산업통상부,기타공공기관,강원도 원주시 흥업면 북원로 1397 첨단의료기기벤처센터,033-760-7613,-,033-766-1065,-,-,-
중앙/지방(기관리스트),한국산업기술시험원,한국산업기술시험원 거창분소,지점,산업통상부,기타공공기관,경상남도 거창군 남상면 승강기길 80 한국산업기술시험원 거창승강기RD센터,055-940-6505,-,-,-,-,-
중앙/지방(기관리스트),한국산업기술시험원,한국산업기술시험원 경기분원,지점,산업통상부,기타공공기관,경기도 안산시 상록구 해안로 723 (사동) 한국산업기술시험원 경기분원,031-500-0114,-,031-500-0333,-,-,-
중앙/지방(기관리스트),한국산업기술시험원,한국산업기술시험원 대전분소,지점,산업통상부,기타공공기관,대전광역시 유성구 테크노2로 199 (용산동) 1차 313호 한국산업기술시험원 대전분소,042-939-6006,-,-,-,-,-
중앙/지방(기관리스트),한국산업기술시험원,한국산업기술시험원 부산분소,지점,산업통상부,기타공공기관,부산광역시 부산진구 부전로 94 (부전동) 영동프라자 3층 한국산업기술시험원 부산분소,051-805-3399,-,-,-,-,-
중앙/지방(기관리스트),한국산업기술시험원,한국산업기술시험원 부안분소,지점,산업통상부,기타공공기관,전라북도 부안군 하서면 신재생에너지로 28 한국산업기술시험원 부안분소,063-583-1620,-,-,-,-,-
중앙/지방(기관리스트),한국산업기술시험원,한국산업기술시험원 서울분원,지점,산업통상부,기타공공기관,서울특별시 구로구 디지털로26길 87 (구로동) 한국산업기술시험원 서울분원,02-860-1114,-,02-860-1285,-,-,-
중앙/지방(기관리스트),한국산업기술시험원,한국산업기술시험원 창원기업지원센터,지점,산업통상부,기타공공기관,경상남도 창원시 의창구 차룡로48번길 52 (팔용동) 스마트혁신지원센터 103호,055-294-2942,-,-,-,-,-
중앙/지방(기관리스트),한국산업기술시험원,한국산업기술시험원 천안분소,지점,산업통상부,기타공공기관,충청남도 천안시 서북구 직산읍 직산로 112 한국산업기술시험원 천안분소,070-4215-9554,-,-,-,-,-
중앙/지방(기관리스트),한국산업기술진흥원,한국산업기술진흥원,본점,산업통상부,준정부기관(위탁집행형),서울특별시 강남구 테헤란로 305 (역삼동) 한국기술센터 3층,02-6009-3000,6009-3000,02-6009-3079,-,-,-
중앙/지방(기관리스트),한국산업단지공단,한국산업단지공단,본점,산업통상부,준정부기관(위탁집행형),대구광역시 동구 첨단로 39 (신서동) 한국산업단지공단,070-8895-7000,1688-7277,070-4850-9031,-,-,-
중앙/지방(기관리스트),한국산업단지공단,한국산업단지공단 강원지역본부,지점,산업통상부,준정부기관(위탁집행형),강원도 원주시 흥업면 남원로 150 강릉원주대학교 과학기술대학 3호관(W15) 5층 한국산업단지공단 강원지역본부,070-8895-7651,-,070-4850-9033,-,-,-
중앙/지방(기관리스트),한국산업단지공단,한국산업단지공단 경기지역본부,지점,산업통상부,준정부기관(위탁집행형),경기도 안산시 단원구 동산로 57 (원시동) 한국산업단지공단 경기지역본부,070-8895-7590,-,070-4850-9033,-,-,-
중앙/지방(기관리스트),한국산업단지공단,한국산업단지공단 경남지역본부,지점,산업통상부,준정부기관(위탁집행형),경상남도 창원시 성산구 창원대로 754 (외동) 한국산업단지공단 경남지역본부,070-8895-7802,-,070-4850-9035,-,-,-
중앙/지방(기관리스트),한국산업단지공단,한국산업단지공단 경북지역본부,지점,산업통상부,준정부기관(위탁집행형),경상북도 구미시 수출대로 127 (공단동) 한국산업단지공단 경북지역본부,070-8895-7703,-,070-4850-9035,-,-,-
중앙/지방(기관리스트),한국산업단지공단,한국산업단지공단 경산사업단,지점,산업통상부,준정부기관(위탁집행형),경상북도 경산시 진량읍 진성로 346-15 (도로명주소 미부여) 경상북도 경산시 진량읍 광석리 225,070-8895-7690,-,070-4850-9031,-,-,-
중앙/지방(기관리스트),한국산업단지공단,한국산업단지공단 광양사무소,지점,산업통상부,준정부기관(위탁집행형),전라남도 광양시 희망길 12-14 (금호동) 포스코제철회관 3층 한국산업단지공단 광양사무소,070-8895-7999,-,070-4850-9036,-,-,-
중앙/지방(기관리스트),한국산업단지공단,한국산업단지공단 광주지역본부,지점,산업통상부,준정부기관(위탁집행형),광주광역시 북구 첨단과기로 313 (대촌동) 하이테크센터 5층 한국산업단지공단 광주지역본부,070-8895-7904,-,070-4850-9036,-,-,-
중앙/지방(기관리스트),한국산업단지공단,한국산업단지공단 김해지사,지점,산업통상부,준정부기관(위탁집행형),경상남도 김해시 주촌면 골든루트로129번길 12-2 한국산업단지공단 김해지사,070-8895-7795,-,070-4850-9035,-,-,-
중앙/지방(기관리스트),한국산업단지공단,한국산업단지공단 달성사무소,지점,산업통상부,준정부기관(위탁집행형),대구광역시 달성군 구지면 달성2차동1로 109 한국산업단지공단 달성사무소,070-8895-7764,-,070-4850-9035,-,-,-
중앙/지방(기관리스트),한국산업단지공단,한국산업단지공단 당진지사,지점,산업통상부,준정부기관(위탁집행형),충청남도 당진시 송악읍 부곡공단4길 53-13 한국산업단지공단 당진지사,070-8895-7675,-,070-4850-9034,-,-,-
중앙/지방(기관리스트),한국산업단지공단,한국산업단지공단 대구지역본부,지점,산업통상부,준정부기관(위탁집행형),"대구광역시 달서구 성서공단로 217 (갈산동) 4층, 10층 대구비즈니스센터 한국산업단지공단 대구지역본부",070-8895-7781,-,070-4850-9035,-,-,-
중앙/지방(기관리스트),한국산업단지공단,한국산업단지공단 대불지사,지점,산업통상부,준정부기관(위탁집행형),전라남도 영암군 삼호읍 대불주거3로 81 2층 한국산업단지공단 대불지사,070-8895-7940,-,070-4850-9036,-,-,-
중앙/지방(기관리스트),한국산업단지공단,한국산업단지공단 동해지사,지점,산업통상부,준정부기관(위탁집행형),강원도 동해시 공단1로 177 (구호동) 동해자유무역지역관리원 1층 한국산업단지공단 동해지사,070-8895-7661,-,070-4850-9033,-,-,-
중앙/지방(기관리스트),한국산업단지공단,한국산업단지공단 부산지역본부,지점,산업통상부,준정부기관(위탁집행형),부산광역시 강서구 녹산산단335로 5 (송정동) 경남은행 2층 한국산업단지공단 부산지역본부,070-8895-7834,-,070-4850-9035,-,-,-
중앙/지방(기관리스트),한국산업단지공단,한국산업단지공단 부평사무소,지점,산업통상부,준정부기관(위탁집행형),인천광역시 부평구 부평대로 293 (청천동) 10층 한국산업단지공단 부평사무소,070-8895-7470,-,070-4850-9033,-,-,-
중앙/지방(기관리스트),한국산업단지공단,한국산업단지공단 사천지사,지점,산업통상부,준정부기관(위탁집행형),경상남도 사천시 사남면 공단1로 8 한국산업단지공단 사천지사,070-8895-7891,-,070-4850-9035,-,-,-
중앙/지방(기관리스트),한국산업단지공단,한국산업단지공단 사하사무소,지점,산업통상부,준정부기관(위탁집행형),부산광역시 사하구 하신중앙로27번길 17 (장림동) 1층 104호 한국산업단지공단 사하사무소,070-8895-7860,-,070-4850-9035,-,-,-
중앙/지방(기관리스트),한국산업단지공단,한국산업단지공단 서울지역본부,지점,산업통상부,준정부기관(위탁집행형),"서울특별시 구로구 디지털로32길 29 (구로동) 키콕스벤처센터 13층, 14층 한국산업단지공단 서울지역본부",070-8895-7002,-,0502-286-0585,-,-,-
중앙/지방(기관리스트),한국산업단지공단,한국산업단지공단 시화MTV사무소,지점,산업통상부,준정부기관(위탁집행형),경기도 시흥시 산기대학로 237 (정왕동) 시흥비즈니스센터 9층,070-8895-7541,-,070-4850-9033,-,-,-
중앙/지방(기관리스트),한국산업단지공단,한국산업단지공단 시화지사,지점,산업통상부,준정부기관(위탁집행형),경기도 시흥시 산기대학로 237 (정왕동) 시흥비즈니스센터 9층 한국산업단지공단 시화지사,070-8895-7550,-,070-4850-9933,-,-,-
중앙/지방(기관리스트),한국산업단지공단,한국산업단지공단 오송계양사업단,지점,산업통상부,준정부기관(위탁집행형),충청북도 청주시 흥덕구 오송읍 오송생명로 186 한국산업단지공단 오송계양사업단,070-8895-7699,-,070-4850-9031,-,-,-
중앙/지방(기관리스트),한국산업단지공단,한국산업단지공단 울산지역본부,지점,산업통상부,준정부기관(위탁집행형),울산광역시 남구 정동로 83 (삼산동) 5층 한국산업단지공단 울산지역본부,070-8895-7872,-,070-4850-9035,-,-,-
중앙/지방(기관리스트),한국산업단지공단,한국산업단지공단 익산지사,지점,산업통상부,준정부기관(위탁집행형),전라북도 익산시 동서로 370 (영등동) 익산종합비즈니스센터 5층 한국산업단지공단 익산지사,070-8895-7981,-,070-4850-9036,-,-,-
중앙/지방(기관리스트),한국산업단지공단,한국산업단지공단 인천지역본부,지점,산업통상부,준정부기관(위탁집행형),인천광역시 남동구 남동대로 217 (고잔동) 한국산업단지공단 인천지역본부,070-8895-7431,-,070-4850-9033,-,-,-
중앙/지방(기관리스트),한국산업단지공단,한국산업단지공단 전남지역본부,지점,산업통상부,준정부기관(위탁집행형),전라남도 여수시 삼동3길 13 (주삼동) 여수혁신지원센터,070-8895-7991,-,070-4850-9036,-,-,-
중앙/지방(기관리스트),한국산업단지공단,한국산업단지공단 전북지역본부,지점,산업통상부,준정부기관(위탁집행형),전라북도 군산시 산단남북로 169 (오식도동) 한국산업단지공단 전북지역본부,070-8895-7972,-,070-4850-9036,-,-,-
중앙/지방(기관리스트),한국산업단지공단,한국산업단지공단 주안부평지사,지점,산업통상부,준정부기관(위탁집행형),인천광역시 서구 가재울로 72 (가좌동) 한국산업단지공단 주안부평지사,070-8895-7460,-,070-4850-9033,-,-,-
중앙/지방(기관리스트),한국산업단지공단,한국산업단지공단 충북지사,지점,산업통상부,준정부기관(위탁집행형),충청북도 청주시 흥덕구 풍산로 50 (가경동) 충북중소기업진흥센터 6층 한국산업단지공단 충북지사,070-8895-7631,-,070-4850-9034,-,-,-
중앙/지방(기관리스트),한국산업단지공단,한국산업단지공단 충청지역본부,지점,산업통상부,준정부기관(위탁집행형),충청남도 천안시 서북구 3공단2로 90-27 (성성동) 한국산업단지공단 충청지역본부,070-8895-7602,-,070-4850-9034,-,-,-
중앙/지방(기관리스트),한국산업단지공단,한국산업단지공단 파주양주사무소,지점,산업통상부,준정부기관(위탁집행형),경기도 파주시 금빛로 27 (금촌동) 703호,070-8895-7482,-,070-4850-9032,-,-,-
중앙/지방(기관리스트),한국산업단지공단,한국산업단지공단 평택지사,지점,산업통상부,준정부기관(위탁집행형),경기도 평택시 포승읍 평택항로184번길 38 포승종합지원센터 3층 한국산업단지공단 평택지사,070-8895-7570,-,070-7850-9033,-,-,-
중앙/지방(기관리스트),한국산업단지공단,한국산업단지공단 포항사무소,지점,산업통상부,준정부기관(위탁집행형),경상북도 포항시 남구 철강로 362 (호동) 포항철강산업단지관리공단 4층 한국산업단지공단 포항사무소,070-8895-7757,-,070-4850-9035,-,-,-
중앙/지방(기관리스트),한국산업안전보건공단,한국산업안전보건공단,본점,고용노동부,준정부기관(위탁집행형),울산광역시 중구 종가로 400(성안동) 안전보건공단,052-703-0500,1644-4544,-,-,-,-
